candidate_label,Alexandra Dessoy (C),Anders Storgaard (C),Ane Rolsted (C),Anne Eggen (Ø),Anne Eskildsen (B),Annedorthe Kring (Å),Asbjørn Dalgaard (A),August Gade (F),Bettina Palle (I),Bianca Vitting (Ø),Birgit Bech (Ø),Bjarke Bisgaard Yolal (F),Bjarne Henriksen (A),Brian Holm (C),Britt Dam (A),Carina Høedt (C),Carsten Nørballe (F),Caspar Stefani (C),Casper Pedersen (V),Cecilie Fisker (M),Christian Ohm-Hieronymussen (V),Christina Sylvest-Noer (A),Christine Jørnø Vestergaard (A),Claude Teisen-Simony (T),Claus Wagenblast-Franck (C),Daniel Panduro (Ø),David Michael Gerschwald (O),Ebbe Wendt Lorenzen (A),Elias Lederhaas (C),Else Guldager (Ø),Else Marie Thorgaard (C),Emil Samaras (Ø),Eva Bechmann (Æ),Fasael Rehman (C),Frederik Tuxen Bjerrum (I),Freja Fokdal (B),Gabriel Egholm Rasmussen (Ø),Helle Sjelle (M),Henrik Karl Hierl (I),Henrik Kragelund (C),Isabel Havndrup Aackmann (B),Jacob Rosenberg (C),Jakob Ørsted (Ø),Jan E. Jørgensen (V),Janek Balling Majewicz (A),Jens Otto Jarløv (B),Jens-Christian Navarro Poulsen (B),Jesper Jerry Schou Nielsen (F),Jesper Ronald Jensen (C),Jimmy Streit (C),Joachim Høyrup (V),Joseph Favilla (I),Julius Lundsteen (F),Karsten Lauritsen (B),Kim Christiansen (A),Kim Hjerrild (Å),Klaus Eskelund (C),Kristoffer Appel (A),Kurt Pii (M),Lars Berg Andersen (I),Laura Lindahl (C),Laurids Kristian Fahl (Ø),Line Østergaard Olsen (I),Lone Loklindt (B),Lotte Kofoed (F),Mads Freund (M),Mads Simonsen (A),Mads-Emil Gaardsvig Christensen (Ø),Maj-Britt Mathiesen (C),Malene Sandfeld (V),Malou Ananiassen (C),Malou Astrup (A),Malte Mathies Løcke (A),Marie Budtz Andersen (C),Martin Skytte (D),Matthew Dawids (O),Merete Winther Hildebrandt (C),Mette Bram (Å),Mia Michelle Haugaard (Ø),Michella Lescher (F),Nikolaj Bøgh (C),Nikolaj Rachdi Bührmann (F),Nina Wendt (F),Palle Bisgaard (Ø),Peder Brandhof (C),Per Ludvigsen (V),Per Odin Thiim Thim (E),Per Paludan Hansen (V),Per Toni Hansen (B),Peter Kristiansen (F),Pil Yildiz (Ø),Preben Boldt (V),Rami Zouzou (C),Rasmus Edelberg (A),Rasmus Holme (Ø),René Hülz (F),Rie Jakobsen (C),Rikke Alice Bille (B),Rosa Agersnap Bone (Ø),Rune Rummel (A),Silas T. H. Rasmussen (C),Sine Heltberg (A),Sofie Kümpel (A),Susanne Bonfils (V),Susanne Nørlund Munk (A),Søren Bach (V),Søren Brønchenburg (C),Søren Dahlstrøm (A),Søren Frost (V),Thomas Frank (A),Thomas Jean Nielsen (M),Thomas Mølgaard Andersen (Å),Tilde Nordin Dræger (Ø),Tim Tue Wodskou (Å),Tina Jacobsen (C),Tomas Munch Nielsen (F),Tone Høybye (Ø),Torben Grinderslev (C),Vibeke Westh (A)
Birgit Bech (Ø),0.0,0.21379443923193567,0.0,0.10053115868324729,0.0,0.26497157601191546,0.3287335797258586,0.3915630038307112,0.10109774117248188,0.35895214105072726,1.0000000000000004,0.2472148342427213,0.0,0.13023897435992024,0.3102067182280683,0.36143465596901747,0.0,0.42766816169712973,0.37820171855713586,0.3733039994075815,0.11038017894469616,0.3909285504471968,0.0,0.13241707492070118,0.30182307445134876,0.37369645030139,0.30972815256117414,0.3225883864358285,0.30394951610335935,0.3533573550389986,0.17864700818114052,0.24579069609186135,0.3381057437460713,0.3558850603930635,0.3824304550129349,0.32524723140269224,0.2773361589774361,0.40773571600797714,0.21476244634524827,0.17349215567299492,0.4258767706631183,0.43859118643959694,0.0,0.2879308264057849,0.07995245753778121,0.1649216436128516,0.0,0.053796809688322296,0.2699900172746881,0.471457896185426,0.3849179598395029,0.1464884446717569,0.15703047113804025,0.0,0.11943077484477709,0.25145599002296803,0.0,0.34328079782005966,0.3668488819177028,0.38466928196302386,0.2912803703498718,0.0,0.1695836546909203,0.41533682082381196,0.3855076034846868,0.09720551185483099,0.12335079203259712,0.0,0.0,0.39777913968043604,0.28693881912645103,0.0,0.3339606865918534,0.153871374001268,0.0,0.23477375410146975,0.3938167325755475,0.3610046989884606,0.25855991602692013,0.44423431320870316,0.256981526891462,0.11614868449285454,0.0,0.31956833819919545,0.10106881318624937,0.0,0.3355638473364968,0.17235720140339525,0.06974047472908343,0.16137957984049223,0.3656398908623342,0.3116205741883499,0.43049461513504766,0.3135881157163425,0.2529780782139039,0.11113070173329247,0.34649555368950996,0.31924744507367114,0.4096750286881717,0.2452999214721351,0.13023526822269865,0.18505044873364468,0.05033369338429799,0.0,0.3741203740096079,0.0,0.3152924554047667,0.11126464491270226,0.2974860361691065,0.10439773623483253,0.2232634341323196,0.03774611849264586,0.24617561455898873,0.4334887841638832,0.2024082392600067,0.2816814551035073,0.4260381353414753,0.0,0.3862190165443759
Bjarke Bisgaard Yolal (F),0.0,0.18292300484869245,0.0,0.06406723914034997,0.0,0.22925854348231905,0.3095130147608405,0.3367183003982973,0.035009757772679805,0.2897556245701143,0.2472148342427213,1.0000000000000002,0.0,0.12140277899873197,0.24563086278720375,0.33969504877581724,0.0,0.29842050127273284,0.29916118221895593,0.33691042147023437,0.06793097274831504,0.3362633860551472,0.0,0.09685536513561575,0.20711919615785077,0.2752515104175394,0.22936878259984236,0.26854281193715734,0.2610647358946114,0.29843348128731667,0.12707815427895872,0.19507356874586632,0.3127753865940581,0.31071264374251667,0.32494159159415653,0.32632661714281863,0.2368986971899261,0.3549095892167894,0.18617701401381434,0.1571508029235115,0.3299809293820977,0.29422112063042116,0.0,0.2537978060466912,0.06641733432754524,0.14615760148086376,0.0,0.045016583980532716,0.2747752783875075,0.3133374569568912,0.3542778014774654,0.12928063417252525,0.14132436070739218,0.0,0.10392451676680854,0.1886855894023064,0.0,0.35162509781147616,0.31979026665884286,0.34327430135739245,0.23899304631890414,0.0,0.10495851608597073,0.3302460959617982,0.3666323613781368,0.10812489481850654,0.11910769983091753,0.0,0.024985399151019824,0.3203770260722924,0.31803809175641984,0.0,0.2759111987584894,0.11948497837363786,0.0,0.2114666513576577,0.2821397814589564,0.28423943502062615,0.21799023573000115,0.3299452039075478,0.20991034446882084,0.08747244054910334,0.0,0.3893776203622797,0.0925024304960452,0.0,0.2430434103163926,0.09623505234494424,0.07861853267298928,0.14481473419700916,0.24227498251741686,0.2528187170942448,0.28841870415106624,0.232953468079308,0.20986251165866057,0.12993609082625066,0.3044259048811409,0.25922765875129217,0.344000803091381,0.18024217321321992,0.053426227254183264,0.1741254844605514,0.09911534867855046,0.0,0.35504483464002123,0.0,0.25641303462700393,0.09235988445274836,0.23733002916510754,0.10452817027502428,0.21988057094069696,0.0525548956891958,0.2352046487426097,0.3776159425781044,0.16541904374812,0.2402154943786537,0.3771185645365433,0.0,0.31774362519380767
Bjarne Henriksen (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Holm (C),0.0,0.13890466024254108,0.0,0.07609752043581534,0.0,0.07516871370180066,0.14860168576587762,0.21683486870804844,0.0,0.14056514667291578,0.13023897435992024,0.12140277899873197,0.0,1.0,0.18573915941426053,0.2162561740629595,0.0,0.17290383345154867,0.2649079740735858,0.28658767559324455,0.020898576648442094,0.19875786536957823,0.0,0.0585601443754904,0.11343079803344602,0.1682908576017179,0.2617326352686113,0.1351394821416737,0.19632880810315698,0.2632802083569291,0.08293567796569151,0.1336588011747275,0.2347317534532113,0.22228243758348842,0.22097076612149513,0.18469118219790792,0.18157771352451216,0.25347070188560805,0.16765516620078008,0.12320562306375298,0.20062749585114092,0.2318318709406188,0.0,0.16712778002357712,0.0183499318572834,0.04644780791449733,0.0,0.04086122741616016,0.1445594702408106,0.17712010309916543,0.27163000981981716,0.1382625076060094,0.058544221670039136,0.0,0.09940929057764504,0.1547705119291815,0.0,0.2728069591446052,0.19606032595404366,0.28873961347929966,0.09357964291866702,0.0,0.096721195022869,0.28016315637130934,0.2835557731140836,0.10088309134375868,0.015509515700264936,0.0,0.0,0.24696113609345188,0.20554271649483957,0.0,0.16786524991774815,0.1104934526219925,0.0,0.26761242478556485,0.17985333665598016,0.18881363363604733,0.11533305945194962,0.2295922196727329,0.15097970116786552,0.044717526095464144,0.0,0.16351955975565471,0.03756081118400944,0.0,0.20779331848863142,0.05761100754454161,0.08159930337276955,0.09269540237269108,0.13138916095616296,0.2021193180320731,0.13318986467871086,0.16151947384196635,0.1310844360980799,0.1431262746796316,0.18101646866395119,0.12618468085118698,0.19933202056845417,0.20098568115422133,0.09202564552299315,0.08576565857850858,0.04208113543647517,0.0,0.17008463519748637,0.0,0.21794200082340515,0.08597793039360213,0.16842077503985778,0.07524002215587433,0.1467478992419374,0.026799965633606183,0.13181018184823481,0.27415386517060253,0.18179016605432521,0.08888499575976275,0.26988718365625175,0.0,0.16392545875382766
Britt Dam (A),0.0,0.24689836545659194,0.0,0.05212777569060841,0.0,0.2251694598591005,0.3186112921144269,0.44292662376135694,0.020305819131939924,0.4127901727483771,0.3102067182280683,0.24563086278720375,0.0,0.18573915941426053,1.0,0.39754167608133917,0.0,0.3142633619463557,0.4295876145705434,0.4167910177500781,0.07748400287185542,0.5047623332233316,0.0,0.1341469373918633,0.3218233873141349,0.29262681870244417,0.2681505591408247,0.3467384576182237,0.3761096869863612,0.32602766087462276,0.15859527301526802,0.2648556053150647,0.3884756832014569,0.4970892815071219,0.4749306668518473,0.44926485269099203,0.2892310893230585,0.4883755353657483,0.2432084914070815,0.19251577826038277,0.5138951779981775,0.30985673775179673,0.0,0.3284584672931286,0.09756400657930353,0.12102437158065339,0.0,0.1776467073216007,0.23696396443700135,0.3984823361352163,0.3608130786202256,0.22876577563844316,0.19850588103065558,0.0,0.14760327531032869,0.2832959995023149,0.0,0.4602946341292635,0.3056179127386743,0.3293291809125695,0.2933173166419133,0.0,0.22045446250982667,0.4083302980778576,0.4406521304666976,0.14757987878583018,0.12779685789687278,0.0,0.05008142921477538,0.45172652141729674,0.35149870886792356,0.0,0.35111332315695815,0.23253084768545187,0.0,0.21612034264947885,0.3281505986306565,0.4408206460293751,0.36902397220405375,0.44308894724848424,0.2386850626167235,0.11386674187704986,0.0,0.42613723922717084,0.1353401686703222,0.0,0.362826808126924,0.13357461454274736,0.10345038779719153,0.0981073169619007,0.3412756266567434,0.302831237638309,0.3048872591636653,0.29936333990049224,0.2883171006987225,0.0902740131914219,0.2914390038888271,0.39523695236539164,0.5020812329675569,0.19112808503785927,0.07278935387802743,0.23155754100259401,0.11805034739019855,0.0,0.6238729616343465,0.0,0.27747427282846554,0.06144100980427738,0.3378509756438164,0.14961314955221378,0.3755629099076672,0.1494559440622718,0.2882120859465255,0.39126456989561076,0.2513385209774047,0.2222205178629565,0.3681056255441658,0.0,0.4840447720121097
Carina Høedt (C),0.0,0.4330693645660059,0.0,0.15209430972706856,0.0,0.3728046683365988,0.43163492887872734,0.610165352060558,0.04440504863434826,0.5469086547263995,0.36143465596901747,0.33969504877581724,0.0,0.2162561740629595,0.39754167608133917,1.0000000000000007,0.0,0.37251573727822623,0.4819054314531347,0.5452702117213566,0.09190020985425222,0.45808931827299215,0.0,0.11573130170097577,0.2931592120940405,0.5817606093165786,0.3133444071963594,0.5061790235168973,0.4810296251914552,0.4124896336196033,0.2085007710315509,0.37790594925777726,0.48615081853909264,0.497201167187062,0.5471266466701566,0.6059889825358101,0.34263716693405327,0.4571163620498703,0.2640358423006532,0.2509159052826295,0.5383513688348786,0.5450218356597076,0.0,0.4009214546458717,0.15232834201286025,0.11590204324452787,0.0,0.04176712430373476,0.3068058844129543,0.5733568606143775,0.5345431127127813,0.2670699707454454,0.19708767565625201,0.0,0.15782759066392965,0.2959778630742565,0.0,0.5742039903102222,0.34459437783362556,0.5339995755001242,0.28431566324810476,0.0,0.25880183373996696,0.6198581124077104,0.6347787268268998,0.18783608478336442,0.15307147460807116,0.0,0.02380418217862272,0.48042965041030766,0.40827056241526205,0.0,0.5337757709121795,0.19081020619984676,0.0,0.2818558348850411,0.5541892654796642,0.5311971414855875,0.35477676680132547,0.552050095989969,0.31504575019024356,0.11547125865868954,0.0,0.4500895811523982,0.22772435976535327,0.0,0.4906310522829854,0.03433513020346137,0.01425551084590858,0.2458961362022678,0.2785396138748641,0.34321684701163646,0.4623805704624554,0.361604955974083,0.3296411754954712,0.16224152950998552,0.43896249996866726,0.2921225225493404,0.5510216502724461,0.3167275062319633,0.08698503413751263,0.30007027157081473,0.05999871791650864,0.0,0.5685391957785604,0.0,0.40689934483778284,0.20048185249556838,0.38585227241484576,0.1466741810912242,0.3538027171497029,0.05605166730268831,0.41934979264813704,0.6055791188644402,0.24833587460387216,0.27132359020078994,0.5131780673032301,0.0,0.44107299660418897
Carsten Nørballe (F),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caspar Stefani (C),0.0,0.19534359116040206,0.0,0.13616606832093472,0.0,0.26889113508643775,0.3863716422771538,0.3654726786678053,0.19493629506586022,0.43044721487226406,0.42766816169712973,0.29842050127273284,0.0,0.17290383345154867,0.3142633619463557,0.37251573727822623,0.0,1.0000000000000009,0.40716736387564323,0.4396528190707584,0.08403214148892546,0.4470636862591818,0.0,0.21519841479388463,0.3231546760982603,0.38877738777003457,0.38093449979967836,0.35390236678371984,0.3286880419878554,0.5489396590425019,0.2050223375704295,0.2326967966996945,0.4077254650419458,0.42649434738067316,0.4663787551904942,0.38021830310795757,0.40414367992240546,0.5132019966981878,0.24152846548238455,0.21223154337208583,0.4616387982625557,0.45680627528394935,0.0,0.3605740085429351,0.18087816608926094,0.2472051558430205,0.0,0.05274788023942609,0.3203957302359603,0.4299864861522764,0.5219480354430289,0.15072037770569957,0.20181265376831561,0.0,0.1588643187891082,0.2636027156453098,0.0,0.4013249165515718,0.500071382757416,0.5315443603452721,0.25308696976694833,0.0,0.2546962894756486,0.42236962266328937,0.4469841518675133,0.1201373997145135,0.14661097477153576,0.0,0.060989169904365474,0.4964565861066596,0.4026356121509308,0.0,0.38333266992896975,0.1728866631609652,0.0,0.3536776088395282,0.44487361915309004,0.3816549800265977,0.24663366445724946,0.398533696113336,0.31799924239575106,0.10618284777711134,0.0,0.3465920494752955,0.029653243020207692,0.0,0.35543322496096097,0.19862081864581527,0.06265962514194523,0.2434702036186034,0.36994024386487984,0.4581921787082286,0.4766068080083858,0.3358689491899291,0.2950100655560978,0.34889527969871614,0.4987941266936203,0.39886532879726644,0.46890901816469377,0.36327965216005714,0.10395018972563927,0.20871140943351418,0.18588826850652493,0.0,0.41334099954855225,0.0,0.3359069350214967,0.18783557294669617,0.31099170445208646,0.1478581269874055,0.2618756064857226,0.0609500203811609,0.2586069405815397,0.5013016367768335,0.27768783738787584,0.3166205458268034,0.5628748805712874,0.0,0.40227805462860977
Casper Pedersen (V),0.0,0.28385959568449215,0.0,0.13333209984333894,0.0,0.250742721083056,0.40955421728785524,0.5055429143815178,0.0771165171214309,0.40389383719151567,0.37820171855713586,0.29916118221895593,0.0,0.2649079740735858,0.4295876145705434,0.4819054314531347,0.0,0.40716736387564323,0.9999999999999994,0.5327867751426525,0.09273591346501396,0.46389085440920697,0.0,0.13690432182244477,0.346446255343934,0.3741550197251034,0.3951732923589565,0.44297473633993106,0.37133850826725323,0.38430176161509344,0.18013493275681453,0.28593258792822546,0.4055522777727068,0.532594080097318,0.5743612160211516,0.46562495904682594,0.31033069962903836,0.515368456461553,0.26122136056474937,0.2819246729830636,0.4865517300339888,0.41734746203766815,0.0,0.3604599785577224,0.08879204034984431,0.1419374741173521,0.0,0.17522788445476117,0.2702853624047304,0.45686748746626427,0.48791994866479504,0.3531968965287262,0.19027170636231605,0.0,0.16274788999035705,0.28498450794345126,0.0,0.4651113770670933,0.32364982068151893,0.4913233885468248,0.29632842369115486,0.0,0.17953826534747358,0.503331994229025,0.5148166677528373,0.1420058288339677,0.12182050375239337,0.0,0.07822706330368402,0.5192931938105649,0.44162734185769487,0.0,0.384359520763724,0.18670697431035385,0.0,0.38145631712323874,0.4469438529732746,0.4200274649397776,0.34086556610218216,0.45805598826953764,0.2849749726760458,0.11138805085669305,0.0,0.4130508938765497,0.15766272371895698,0.0,0.43316554565272486,0.09845620539764857,0.09076756457499939,0.2543194479232159,0.37596924693319567,0.360607496786799,0.43566775501403304,0.32576433313700315,0.3065179664545574,0.12477974842802453,0.36846321051254527,0.38289361173115305,0.47069683639827914,0.27868387365829717,0.11189524056364103,0.2592676316444825,0.15212014323695375,0.0,0.5250383076087834,0.0,0.3737526538775949,0.17122092751890403,0.36520612641277445,0.12599786455184378,0.35401294072341766,0.13727658971500462,0.30887608111757264,0.48067387231392567,0.24119360799276382,0.2077130703533764,0.4609641824880291,0.0,0.4751049768249927
Cecilie Fisker (M),0.0,0.3353323386339103,0.0,0.21424567683806647,0.0,0.264193471483865,0.4270870907474365,0.5596906277670445,0.04520789563581529,0.408935546654187,0.3733039994075815,0.33691042147023437,0.0,0.28658767559324455,0.4167910177500781,0.5452702117213566,0.0,0.4396528190707584,0.5327867751426525,1.0000000000000002,0.06846572238658985,0.5310793030028997,0.0,0.1468818156600584,0.3389636721448365,0.4437389269996409,0.31163616767648167,0.43251085026684777,0.463802178819912,0.43605695013664497,0.19326472014632387,0.3419022398310671,0.5334816908086205,0.4954195638865189,0.5792435504439366,0.5229687895024487,0.39336559266192495,0.525331072166723,0.27727941123397526,0.25224529577050964,0.5696308836828845,0.4739887687461831,0.0,0.4072418788616466,0.11912926793956914,0.15647475412097908,0.0,0.02467005809363286,0.35361575635667536,0.47710069611485056,0.49425489646709947,0.25872195932468717,0.21668377065531122,0.0,0.16941202638230726,0.29783128806404674,0.0,0.5466279047210457,0.42921197245799364,0.47921011204223024,0.3016599904862373,0.0,0.159902459905629,0.5688980734925863,0.6074021493063497,0.17593405225916314,0.17328033254408112,0.0,0.043986478272667835,0.5880205647834462,0.4748104965522914,0.0,0.4245428934964933,0.22220869155284337,0.0,0.32654618361602594,0.47844764250968114,0.4529523629520629,0.3567066569920006,0.5404501170789725,0.3323365051177883,0.13658406827896763,0.0,0.4733680482015877,0.1599830474687747,0.0,0.47810403061826573,0.09805088093882795,0.09076460929401314,0.20993254943393586,0.3712707888975335,0.33553226968785815,0.3653528685593544,0.36072415333500263,0.35501301746769104,0.15860564046102887,0.44483217871927305,0.3575914253900597,0.5474099718658696,0.2467943002817318,0.09767512160616386,0.2797470660818737,0.06487459926201904,0.0,0.5964709292235396,0.0,0.4016477369327319,0.1715043194605242,0.3869039087502922,0.15674031982756945,0.3730415368049632,0.10564537119337869,0.37575354992110765,0.5405297703824181,0.25367052211352425,0.2947174363617538,0.5187376430230446,0.0,0.5026029689076061
Christian Ohm-Hieronymussen (V),0.0,0.06474606680802839,0.0,0.0,0.0,0.1170942100385822,0.08921347870354443,0.09770172491578807,0.045040686760427016,0.11974487716336572,0.11038017894469616,0.06793097274831504,0.0,0.020898576648442094,0.07748400287185542,0.09190020985425222,0.0,0.08403214148892546,0.09273591346501396,0.06846572238658985,1.0,0.06468251699439112,0.0,0.07597615724290145,0.07288445543302198,0.06021773952880346,0.040173470268010866,0.02473648849051305,0.11699490635049248,0.09374016806174361,0.024639266669225113,0.053014484617702584,0.05844388601129503,0.11329352970141301,0.08873242490984873,0.11478260454533604,0.05287967758997409,0.12676785440973498,0.07686485390416274,0.05230127534995342,0.09572033093374603,0.09762636484947486,0.0,0.10542789103696207,0.0,0.030020695315388243,0.6413608381746653,0.0,0.04135231017860118,0.07939872647583979,0.04949425168940609,0.041426541918155126,0.04128628645581001,0.0,0.05300272532955955,0.07301626482704852,0.0,0.08812369897340337,0.0479596898008217,0.08243577771902626,0.03597353261104565,0.0,0.02994941088741277,0.12366299672656858,0.08055978540002619,0.016027555693963465,0.08773789708109556,0.0,0.0,0.09015658892183233,0.05793248762568888,0.0,0.13028330140240427,0.02686676964636488,0.0,0.10856879877820737,0.09279294597187711,0.07621479513073519,0.0767815304476384,0.08909964366287453,0.06954100792389657,0.015070471677565542,0.0,0.04073801871355315,0.07002092395639489,0.0,0.10635200005616767,0.0,0.0,0.03320723519418661,0.03606353934295461,0.06346803733133614,0.07588874470518565,0.05727923457677326,0.06309931153483883,0.0,0.06399587766645146,0.10980845061853822,0.09312757992043832,0.03147862383577487,0.012453057318727544,0.04450114114851572,0.0,0.0,0.07743483049108137,0.0,0.043026183887358835,0.0,0.061557517873691396,0.019444432237823165,0.06312500306728312,0.060024604861671056,0.029077879978237596,0.0903748093711094,0.0899501208130383,0.021635617472584513,0.08746128826961236,0.0,0.06251960805983686
Christina Sylvest-Noer (A),0.0,0.31006498643585484,0.0,0.13859974633416758,0.0,0.29314333515761676,0.5213910301735759,0.5064670678524986,0.08038887760666194,0.4447788874700551,0.3909285504471968,0.3362633860551472,0.0,0.19875786536957823,0.5047623332233316,0.45808931827299215,0.0,0.4470636862591818,0.46389085440920697,0.5310793030028997,0.06468251699439112,1.0000000000000002,0.0,0.16504386768765555,0.3830553848911938,0.3866373360046727,0.3932267874349623,0.40834751427110194,0.38090530990307203,0.4560450516739548,0.20039518469288886,0.27133707115654415,0.46383870012465633,0.5585441375907901,0.556444033186457,0.451343087353684,0.40634359034584744,0.5709679913029458,0.2814609315320977,0.2732363208336635,0.5504506248398727,0.45946125049321473,0.0,0.3792154648420557,0.15273311645062754,0.17259350716843802,0.0,0.11759424506680219,0.40892630585663314,0.49928088944174337,0.5257392387865119,0.2749196036880733,0.22894894866613472,0.0,0.18328588276581845,0.32789614106223264,0.0,0.47779485927217874,0.5249913799263527,0.5024136432704008,0.3680403192166747,0.0,0.28819368729126427,0.4820740048945901,0.5363085861068935,0.18792397163436458,0.16922039253189486,0.0,0.027003104922629906,0.5373586234867527,0.5057516806260896,0.0,0.4015556897002259,0.23990130152545017,0.0,0.4334919894622331,0.4575948835660407,0.4696340993336223,0.38175812692531613,0.4996985510936926,0.3014684788173858,0.14386637821599993,0.0,0.4636444109025666,0.1911966359121284,0.0,0.3890847260594966,0.16374873036225865,0.14358235592950588,0.27591119981232587,0.4994680087303423,0.42727262412065475,0.430895605911765,0.37074126243540906,0.3547844655269978,0.19352625822587288,0.4673932411113817,0.5464458813170062,0.5679635650244803,0.35263665004936906,0.1061896729745464,0.24854023461467575,0.1431663597796894,0.0,0.6125010315828466,0.0,0.4151658177606452,0.16926160231008883,0.4021304734846442,0.18564990358039993,0.39624410174120184,0.08301262096366434,0.36242642138571257,0.5818541637148252,0.34226687070584794,0.3779540618171599,0.5251001787601858,0.0,0.5903224661049848
Christine Jørnø Vestergaard (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude Teisen-Simony (T),0.0,0.05101939727005146,0.0,0.02956210510091212,0.0,0.12111312110307106,0.16938178798247208,0.13274487399531773,0.022843569645860703,0.1702395000398158,0.13241707492070118,0.09685536513561575,0.0,0.0585601443754904,0.1341469373918633,0.11573130170097577,0.0,0.21519841479388463,0.13690432182244477,0.1468818156600584,0.07597615724290145,0.16504386768765555,0.0,1.0,0.1438368062029493,0.11194754622096562,0.11475027213067471,0.1176922574036578,0.16101810460267274,0.1282314442582166,0.05794298605709514,0.07985278058687657,0.17413372118032228,0.2370356217520159,0.1944405114374507,0.10528258811831791,0.09712184736723621,0.39755675076201913,0.09788033835984579,0.12737799111587472,0.17961602286862421,0.11955880786490632,0.0,0.1758858358679992,0.020858985383317517,0.17482391072217907,0.0,0.02291350209083594,0.10024564866315332,0.22972242399859108,0.16351546600286693,0.07877370659529169,0.07296526712985808,0.0,0.053699589819226096,0.1070207655376298,0.0,0.1795624531734184,0.2367277873578758,0.18178448911036865,0.08078917968282026,0.0,0.04416663816910138,0.11968952760093861,0.14166746390682083,0.04352638832671083,0.03238402417243777,0.0,0.0,0.18812142083808156,0.16012963007146142,0.0,0.12687744018418928,0.12682358152607637,0.0,0.15934664877518373,0.12233788692569453,0.20177700809059046,0.18625811989159077,0.1237434456768645,0.09622080549279391,0.09308081968231668,0.0,0.10587462213997363,0.014476942973986204,0.0,0.13371771141176997,0.11087862006938423,0.04658673545689969,0.13176117073263788,0.21537866279035828,0.20814238757232045,0.1486720292425712,0.12016254845262353,0.0868459936421119,0.07120962267209861,0.14488248636364348,0.23622138385671504,0.1564373887725451,0.0901954329475775,0.03276145959598552,0.16348399511350367,0.1290186456966556,0.0,0.2659777541257928,0.0,0.10564212432592028,0.040881789372643036,0.09897793122073306,0.045241319321580986,0.22400249794379615,0.051920596373111534,0.06652880753629561,0.14560733887275026,0.12272529621464927,0.08699308341243385,0.2103688993218012,0.0,0.3131714741841355
